year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2011,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,98.05,0
2012,"Yellow-bellied Sapsucker",Sphyrapicus varius,1,98.25,0.010178117048346057
2013,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,126.3,0
2014,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,62.25,0
2015,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,91,0
2016,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90.8,0
2017,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90,0
2018,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90.5,0
2019,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,63,0
2010,"Lineated Woodpecker",Dryocopus lineatus,0,69.5,0
2011,"Lineated Woodpecker",Dryocopus lineatus,4,98.05,0.0407955124936257
2012,"Lineated Woodpecker",Dryocopus lineatus,5,98.25,0.05089058524173028
2013,"Lineated Woodpecker",Dryocopus lineatus,5,126.3,0.0395882818685669
2014,"Lineated Woodpecker",Dryocopus lineatus,2,62.25,0.0321285140562249
2015,"Lineated Woodpecker",Dryocopus lineatus,2,91,0.02197802197802198
2016,"Lineated Woodpecker",Dryocopus lineatus,1,90.8,0.011013215859030838
2017,"Lineated Woodpecker",Dryocopus lineatus,7,90,0.07777777777777778
2018,"Lineated Woodpecker",Dryocopus lineatus,5,90.5,0.055248618784530384
2019,"Lineated Woodpecker",Dryocopus lineatus,9,63,0.14285714285714285
2010,"Pale-billed Woodpecker",Campephilus guatemalensis,8,69.5,0.11510791366906475
2011,"Pale-billed Woodpecker",Campephilus guatemalensis,15,98.05,0.1529831718510964
2012,"Pale-billed Woodpecker",Campephilus guatemalensis,20,98.25,0.2035623409669211
2013,"Pale-billed Woodpecker",Campephilus guatemalensis,20,126.3,0.1583531274742676
2014,"Pale-billed Woodpecker",Campephilus guatemalensis,17,62.25,0.27309236947791166
2015,"Pale-billed Woodpecker",Campephilus guatemalensis,14,91,0.15384615384615385
2016,"Pale-billed Woodpecker",Campephilus guatemalensis,12,90.8,0.13215859030837004
2017,"Pale-billed Woodpecker",Campephilus guatemalensis,20,90,0.2222222222222222
2018,"Pale-billed Woodpecker",Campephilus guatemalensis,15,90.5,0.16574585635359115
2019,"Pale-billed Woodpecker",Campephilus guatemalensis,7,63,0.1111111111111111
2010,"Collared Forest-Falcon",Micrastur semitorquatus,1,69.5,0.014388489208633094
2011,"Collared Forest-Falcon",Micrastur semitorquatus,2,98.05,0.02039775624681285
2012,"Collared Forest-Falcon",Micrastur semitorquatus,3,98.25,0.030534351145038167
2013,"Collared Forest-Falcon",Micrastur semitorquatus,3,126.3,0.023752969121140142
2014,"Collared Forest-Falcon",Micrastur semitorquatus,4,62.25,0.0642570281124498
2015,"Collared Forest-Falcon",Micrastur semitorquatus,5,91,0.054945054945054944
2016,"Collared Forest-Falcon",Micrastur semitorquatus,3,90.8,0.03303964757709251
2017,"Collared Forest-Falcon",Micrastur semitorquatus,2,90,0.022222222222222223
2018,"Collared Forest-Falcon",Micrastur semitorquatus,7,90.5,0.07734806629834254
2019,"Collared Forest-Falcon",Micrastur semitorquatus,6,63,0.09523809523809523
2010,"Crested Caracara",Caracara cheriway,4,69.5,0.05755395683453238
2011,"Crested Caracara",Caracara cheriway,13,98.05,0.13258541560428352
2012,"Crested Caracara",Caracara cheriway,9,98.25,0.0916030534351145
2013,"Crested Caracara",Caracara cheriway,8,126.3,0.06334125098970705
2014,"Crested Caracara",Caracara cheriway,16,62.25,0.2570281124497992
2015,"Crested Caracara",Caracara cheriway,18,91,0.1978021978021978
2016,"Crested Caracara",Caracara cheriway,7,90.8,0.07709251101321586
2017,"Crested Caracara",Caracara cheriway,17,90,0.18888888888888888
2018,"Crested Caracara",Caracara cheriway,15,90.5,0.16574585635359115
2019,"Crested Caracara",Caracara cheriway,11,63,0.1746031746031746
2010,"Yellow-headed Caracara",Milvago chimachima,0,69.5,0
2011,"Yellow-headed Caracara",Milvago chimachima,0,98.05,0
2012,"Yellow-headed Caracara",Milvago chimachima,2,98.25,0.020356234096692113
2013,"Yellow-headed Caracara",Milvago chimachima,0,126.3,0
2014,"Yellow-headed Caracara",Milvago chimachima,0,62.25,0
2015,"Yellow-headed Caracara",Milvago chimachima,0,91,0
2016,"Yellow-headed Caracara",Milvago chimachima,0,90.8,0
2017,"Yellow-headed Caracara",Milvago chimachima,1,90,0.011111111111111112
2018,"Yellow-headed Caracara",Milvago chimachima,0,90.5,0
2019,"Yellow-headed Caracara",Milvago chimachima,1,63,0.015873015873015872
2010,"Laughing Falcon",Herpetotheres cachinnans,6,69.5,0.08633093525179857
2011,"Laughing Falcon",Herpetotheres cachinnans,6,98.05,0.06119326874043855
2012,"Laughing Falcon",Herpetotheres cachinnans,12,98.25,0.12213740458015267
2013,"Laughing Falcon",Herpetotheres cachinnans,2,126.3,0.015835312747426764
2014,"Laughing Falcon",Herpetotheres cachinnans,12,62.25,0.1927710843373494
2015,"Laughing Falcon",Herpetotheres cachinnans,0,91,0
2016,"Laughing Falcon",Herpetotheres cachinnans,4,90.8,0.04405286343612335
2017,"Laughing Falcon",Herpetotheres cachinnans,7,90,0.07777777777777778
2018,"Laughing Falcon",Herpetotheres cachinnans,8,90.5,0.08839779005524862
2019,"Laughing Falcon",Herpetotheres cachinnans,7,63,0.1111111111111111
2010,"American Kestrel",Falco sparverius,1,69.5,0.014388489208633094
2011,"American Kestrel",Falco sparverius,0,98.05,0
2012,"American Kestrel",Falco sparverius,3,98.25,0.030534351145038167
2013,"American Kestrel",Falco sparverius,1,126.3,0.007917656373713382
2014,"American Kestrel",Falco sparverius,1,62.25,0.01606425702811245
2015,"American Kestrel",Falco sparverius,1,91,0.01098901098901099
2016,"American Kestrel",Falco sparverius,1,90.8,0.011013215859030838
2017,"American Kestrel",Falco sparverius,0,90,0
2018,"American Kestrel",Falco sparverius,0,90.5,0
2019,"American Kestrel",Falco sparverius,1,63,0.015873015873015872
2010,"Merlin",Falco columbarius,0,69.5,0
2011,"Merlin",Falco columbarius,0,98.05,0
2012,"Merlin",Falco columbarius,0,98.25,0
2013,"Merlin",Falco columbarius,0,126.3,0
2014,"Merlin",Falco columbarius,0,62.25,0
2015,"Merlin",Falco columbarius,0,91,0
2016,"Merlin",Falco columbarius,0,90.8,0
2017,"Merlin",Falco columbarius,0,90,0
2018,"Merlin",Falco columbarius,0,90.5,0
2019,"Merlin",Falco columbarius,3,63,0.047619047619047616
2010,"Bat Falcon",Falco rufigularis,0,69.5,0
2011,"Bat Falcon",Falco rufigularis,0,98.05,0
2012,"Bat Falcon",Falco rufigularis,0,98.25,0
2013,"Bat Falcon",Falco rufigularis,0,126.3,0
2014,"Bat Falcon",Falco rufigularis,0,62.25,0
2015,"Bat Falcon",Falco rufigularis,1,91,0.01098901098901099
2016,"Bat Falcon",Falco rufigularis,0,90.8,0
2017,"Bat Falcon",Falco rufigularis,0,90,0
2018,"Bat Falcon",Falco rufigularis,1,90.5,0.011049723756906077
2019,"Bat Falcon",Falco rufigularis,0,63,0
2010,"Peregrine Falcon",Falco peregrinus,0,69.5,0
2011,"Peregrine Falcon",Falco peregrinus,0,98.05,0
2012,"Peregrine Falcon",Falco peregrinus,1,98.25,0.010178117048346057
2013,"Peregrine Falcon",Falco peregrinus,0,126.3,0
2014,"Peregrine Falcon",Falco peregrinus,2,62.25,0.0321285140562249
2015,"Peregrine Falcon",Falco peregrinus,2,91,0.02197802197802198
2016,"Peregrine Falcon",Falco peregrinus,1,90.8,0.011013215859030838
2017,"Peregrine Falcon",Falco peregrinus,0,90,0
2018,"Peregrine Falcon",Falco peregrinus,0,90.5,0
2019,"Peregrine Falcon",Falco peregrinus,0,63,0
2010,"Orange-chinned Parakeet",Brotogeris jugularis,68,69.5,0.9784172661870504
2011,"Orange-chinned Parakeet",Brotogeris jugularis,104,98.05,1.0606833248342682
2012,"Orange-chinned Parakeet",Brotogeris jugularis,57,98.25,0.5801526717557252
2013,"Orange-chinned Parakeet",Brotogeris jugularis,103,126.3,0.8155186064924782
2014,"Orange-chinned Parakeet",Brotogeris jugularis,73,62.25,1.1726907630522088
2015,"Orange-chinned Parakeet",Brotogeris jugularis,97,91,1.065934065934066
2016,"Orange-chinned Parakeet",Brotogeris jugularis,30,90.8,0.3303964757709251
2017,"Orange-chinned Parakeet",Brotogeris jugularis,112,90,1.2444444444444445
2018,"Orange-chinned Parakeet",Brotogeris jugularis,123,90.5,1.3591160220994476
2019,"Orange-chinned Parakeet",Brotogeris jugularis,180,63,2.857142857142857
2010,"Brown-hooded Parrot",Pyrilia haematotis,0,69.5,0
2011,"Brown-hooded Parrot",Pyrilia haematotis,0,98.05,0
2012,"Brown-hooded Parrot",Pyrilia haematotis,9,98.25,0.0916030534351145
2013,"Brown-hooded Parrot",Pyrilia haematotis,0,126.3,0
2014,"Brown-hooded Parrot",Pyrilia haematotis,0,62.25,0
2015,"Brown-hooded Parrot",Pyrilia haematotis,10,91,0.10989010989010989
2016,"Brown-hooded Parrot",Pyrilia haematotis,12,90.8,0.13215859030837004
2017,"Brown-hooded Parrot",Pyrilia haematotis,6,90,0.06666666666666667
2018,"Brown-hooded Parrot",Pyrilia haematotis,10,90.5,0.11049723756906077
2019,"Brown-hooded Parrot",Pyrilia haematotis,0,63,0
2010,"Red-lored Parrot",Amazona autumnalis,2,69.5,0.02877697841726619
2011,"Red-lored Parrot",Amazona autumnalis,4,98.05,0.0407955124936257
2012,"Red-lored Parrot",Amazona autumnalis,0,98.25,0
2013,"Red-lored Parrot",Amazona autumnalis,11,126.3,0.08709422011084719
2014,"Red-lored Parrot",Amazona autumnalis,0,62.25,0
2015,"Red-lored Parrot",Amazona autumnalis,0,91,0
2016,"Red-lored Parrot",Amazona autumnalis,0,90.8,0
2017,"Red-lored Parrot",Amazona autumnalis,0,90,0
2018,"Red-lored Parrot",Amazona autumnalis,0,90.5,0
2019,"Red-lored Parrot",Amazona autumnalis,4,63,0.06349206349206349
2010,"Yellow-naped Parrot",Amazona auropalliata,63,69.5,0.9064748201438849
2011,"Yellow-naped Parrot",Amazona auropalliata,143,98.05,1.4584395716471188
2012,"Yellow-naped Parrot",Amazona auropalliata,132,98.25,1.3435114503816794
2013,"Yellow-naped Parrot",Amazona auropalliata,95,126.3,0.7521773555027712
2014,"Yellow-naped Parrot",Amazona auropalliata,145,62.25,2.3293172690763053
2015,"Yellow-naped Parrot",Amazona auropalliata,99,91,1.0879120879120878
2016,"Yellow-naped Parrot",Amazona auropalliata,89,90.8,0.9801762114537446
2017,"Yellow-naped Parrot",Amazona auropalliata,103,90,1.1444444444444444
2018,"Yellow-naped Parrot",Amazona auropalliata,103,90.5,1.138121546961326
2019,"Yellow-naped Parrot",Amazona auropalliata,88,63,1.3968253968253967
2010,"White-fronted Parrot",Amazona albifrons,94,69.5,1.3525179856115108
2011,"White-fronted Parrot",Amazona albifrons,146,98.05,1.489036206017338
2012,"White-fronted Parrot",Amazona albifrons,171,98.25,1.7404580152671756
2013,"White-fronted Parrot",Amazona albifrons,238,126.3,1.8844022169437846
2014,"White-fronted Parrot",Amazona albifrons,174,62.25,2.7951807228915664
2015,"White-fronted Parrot",Amazona albifrons,186,91,2.043956043956044
2016,"White-fronted Parrot",Amazona albifrons,73,90.8,0.8039647577092511
2017,"White-fronted Parrot",Amazona albifrons,132,90,1.4666666666666666
2018,"White-fronted Parrot",Amazona albifrons,176,90.5,1.9447513812154695
2019,"White-fronted Parrot",Amazona albifrons,174,63,2.761904761904762
2010,"Mealy Parrot",Amazona farinosa,0,69.5,0
2011,"Mealy Parrot",Amazona farinosa,0,98.05,0
2012,"Mealy Parrot",Amazona farinosa,2,98.25,0.020356234096692113
2013,"Mealy Parrot",Amazona farinosa,2,126.3,0.015835312747426764
2014,"Mealy Parrot",Amazona farinosa,0,62.25,0
2015,"Mealy Parrot",Amazona farinosa,0,91,0
2016,"Mealy Parrot",Amazona farinosa,0,90.8,0
2017,"Mealy Parrot",Amazona farinosa,0,90,0
2018,"Mealy Parrot",Amazona farinosa,0,90.5,0
2019,"Mealy Parrot",Amazona farinosa,7,63,0.1111111111111111
2010,"Orange-fronted Parakeet",Eupsittula canicularis,36,69.5,0.5179856115107914
2011,"Orange-fronted Parakeet",Eupsittula canicularis,225,98.05,2.294747577766446
2012,"Orange-fronted Parakeet",Eupsittula canicularis,161,98.25,1.638676844783715
2013,"Orange-fronted Parakeet",Eupsittula canicularis,97,126.3,0.768012668250198
2014,"Orange-fronted Parakeet",Eupsittula canicularis,127,62.25,2.040160642570281
2015,"Orange-fronted Parakeet",Eupsittula canicularis,61,91,0.6703296703296703
2016,"Orange-fronted Parakeet",Eupsittula canicularis,116,90.8,1.277533039647577
2017,"Orange-fronted Parakeet",Eupsittula canicularis,110,90,1.2222222222222223
2018,"Orange-fronted Parakeet",Eupsittula canicularis,128,90.5,1.4143646408839778
2019,"Orange-fronted Parakeet",Eupsittula canicularis,150,63,2.380952380952381
2010,"Barred Antshrike",Thamnophilus doliatus,12,69.5,0.17266187050359713
2011,"Barred Antshrike",Thamnophilus doliatus,11,98.05,0.11218765935747069
2012,"Barred Antshrike",Thamnophilus doliatus,11,98.25,0.11195928753180662
2013,"Barred Antshrike",Thamnophilus doliatus,22,126.3,0.17418844022169439
2014,"Barred Antshrike",Thamnophilus doliatus,5,62.25,0.08032128514056225
2015,"Barred Antshrike",Thamnophilus doliatus,11,91,0.12087912087912088
2016,"Barred Antshrike",Thamnophilus doliatus,10,90.8,0.11013215859030838
2017,"Barred Antshrike",Thamnophilus doliatus,22,90,0.24444444444444444
2018,"Barred Antshrike",Thamnophilus doliatus,12,90.5,0.13259668508287292
2019,"Barred Antshrike",Thamnophilus doliatus,22,63,0.3492063492063492
2010,"Black-crowned Antshrike",Thamnophilus atrinucha,0,69.5,0
2011,"Black-crowned Antshrike",Thamnophilus atrinucha,1,98.05,0.010198878123406425
2012,"Black-crowned Antshrike",Thamnophilus atrinucha,3,98.25,0.030534351145038167
2013,"Black-crowned Antshrike",Thamnophilus atrinucha,2,126.3,0.015835312747426764
2014,"Black-crowned Antshrike",Thamnophilus atrinucha,0,62.25,0
2015,"Black-crowned Antshrike",Thamnophilus atrinucha,3,91,0.03296703296703297
2016,"Black-crowned Antshrike",Thamnophilus atrinucha,7,90.8,0.07709251101321586
2017,"Black-crowned Antshrike",Thamnophilus atrinucha,0,90,0
2018,"Black-crowned Antshrike",Thamnophilus atrinucha,4,90.5,0.04419889502762431
2019,"Black-crowned Antshrike",Thamnophilus atrinucha,6,63,0.09523809523809523
2010,"Northern Slaty-Antshrike",Thamnophilus punctatus,2,69.5,0.02877697841726619
2011,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,98.05,0
2012,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,98.25,0
2013,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,126.3,0
2014,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,62.25,0
2015,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,91,0
2016,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90.8,0
2017,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90,0
2018,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90.5,0
2019,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,63,0
2010,"Olivaceous Woodcreeper",Sittasomus griseicapillus,5,69.5,0.07194244604316546
2011,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,98.05,0.0815910249872514
2012,"Olivaceous Woodcreeper",Sittasomus griseicapillus,7,98.25,0.07124681933842239
2013,"Olivaceous Woodcreeper",Sittasomus griseicapillus,12,126.3,0.09501187648456057
2014,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,62.25,0.1285140562248996
2015,"Olivaceous Woodcreeper",Sittasomus griseicapillus,3,91,0.03296703296703297
2016,"Olivaceous Woodcreeper",Sittasomus griseicapillus,9,90.8,0.09911894273127754
2017,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,90,0.08888888888888889
2018,"Olivaceous Woodcreeper",Sittasomus griseicapillus,2,90.5,0.022099447513812154
2019,"Olivaceous Woodcreeper",Sittasomus griseicapillus,2,63,0.031746031746031744
2010,"Ruddy Woodcreeper",Dendrocincla homochroa,0,69.5,0
2011,"Ruddy Woodcreeper",Dendrocincla homochroa,1,98.05,0.010198878123406425
2012,"Ruddy Woodcreeper",Dendrocincla homochroa,1,98.25,0.010178117048346057
2013,"Ruddy Woodcreeper",Dendrocincla homochroa,6,126.3,0.047505938242280284
2014,"Ruddy Woodcreeper",Dendrocincla homochroa,5,62.25,0.08032128514056225
2015,"Ruddy Woodcreeper",Dendrocincla homochroa,0,91,0
2016,"Ruddy Woodcreeper",Dendrocincla homochroa,1,90.8,0.011013215859030838
2017,"Ruddy Woodcreeper",Dendrocincla homochroa,1,90,0.011111111111111112
2018,"Ruddy Woodcreeper",Dendrocincla homochroa,4,90.5,0.04419889502762431
2019,"Ruddy Woodcreeper",Dendrocincla homochroa,0,63,0
2010,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,6,69.5,0.08633093525179857
2011,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,5,98.05,0.05099439061703213
2012,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,27,98.25,0.2748091603053435
2013,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,13,126.3,0.10292953285827396
2014,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,11,62.25,0.17670682730923695
2015,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,5,91,0.054945054945054944
2016,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,6,90.8,0.06607929515418502
2017,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,13,90,0.14444444444444443
2018,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,8,90.5,0.08839779005524862
2019,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,15,63,0.23809523809523808
2010,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,69.5,0.07194244604316546
2011,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,0,98.05,0
2012,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,98.25,0.05089058524173028
2013,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,2,126.3,0.015835312747426764
2014,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,9,62.25,0.14457831325301204
2015,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,2,91,0.02197802197802198
2016,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,0,90.8,0
2017,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,7,90,0.07777777777777778
2018,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,90.5,0.055248618784530384
2019,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,1,63,0.015873015873015872
2010,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,3,69.5,0.04316546762589928
2011,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,12,98.05,0.1223865374808771
2012,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,19,98.25,0.19338422391857507
2013,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,24,126.3,0.19002375296912113
2014,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,16,62.25,0.2570281124497992
2015,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,13,91,0.14285714285714285
2016,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,18,90.8,0.19823788546255508
2017,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,24,90,0.26666666666666666
2018,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,16,90.5,0.17679558011049723
2019,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,12,63,0.19047619047619047
2010,"Plain Xenops",Xenops minutus,0,69.5,0
2011,"Plain Xenops",Xenops minutus,1,98.05,0.010198878123406425
2012,"Plain Xenops",Xenops minutus,2,98.25,0.020356234096692113
2013,"Plain Xenops",Xenops minutus,0,126.3,0
2014,"Plain Xenops",Xenops minutus,0,62.25,0
2015,"Plain Xenops",Xenops minutus,1,91,0.01098901098901099
2016,"Plain Xenops",Xenops minutus,0,90.8,0
2017,"Plain Xenops",Xenops minutus,0,90,0
2018,"Plain Xenops",Xenops minutus,1,90.5,0.011049723756906077
2019,"Plain Xenops",Xenops minutus,0,63,0
2010,"Northern Beardless-Tyrannulet",Camptostoma imberbe,1,69.5,0.014388489208633094
2011,"Northern Beardless-Tyrannulet",Camptostoma imberbe,0,98.05,0
2012,"Northern Beardless-Tyrannulet",Camptostoma imberbe,5,98.25,0.05089058524173028
2013,"Northern Beardless-Tyrannulet",Camptostoma imberbe,5,126.3,0.0395882818685669
2014,"Northern Beardless-Tyrannulet",Camptostoma imberbe,1,62.25,0.01606425702811245
2015,"Northern Beardless-Tyrannulet",Camptostoma imberbe,2,91,0.02197802197802198
2016,"Northern Beardless-Tyrannulet",Camptostoma imberbe,0,90.8,0
2017,"Northern Beardless-Tyrannulet",Camptostoma imberbe,4,90,0.044444444444444446
2018,"Northern Beardless-Tyrannulet",Camptostoma imberbe,2,90.5,0.022099447513812154
2019,"Northern Beardless-Tyrannulet",Camptostoma imberbe,0,63,0
2010,"Greenish Elaenia",Myiopagis viridicata,0,69.5,0
2011,"Greenish Elaenia",Myiopagis viridicata,1,98.05,0.010198878123406425
2012,"Greenish Elaenia",Myiopagis viridicata,1,98.25,0.010178117048346057
2013,"Greenish Elaenia",Myiopagis viridicata,1,126.3,0.007917656373713382
2014,"Greenish Elaenia",Myiopagis viridicata,0,62.25,0
2015,"Greenish Elaenia",Myiopagis viridicata,5,91,0.054945054945054944
2016,"Greenish Elaenia",Myiopagis viridicata,0,90.8,0
2017,"Greenish Elaenia",Myiopagis viridicata,1,90,0.011111111111111112
2018,"Greenish Elaenia",Myiopagis viridicata,6,90.5,0.06629834254143646
2019,"Greenish Elaenia",Myiopagis viridicata,2,63,0.031746031746031744
2010,"Yellow-bellied Elaenia",Elaenia flavogaster,4,69.5,0.05755395683453238
2011,"Yellow-bellied Elaenia",Elaenia flavogaster,1,98.05,0.010198878123406425
2012,"Yellow-bellied Elaenia",Elaenia flavogaster,0,98.25,0
2013,"Yellow-bellied Elaenia",Elaenia flavogaster,3,126.3,0.023752969121140142
2014,"Yellow-bellied Elaenia",Elaenia flavogaster,0,62.25,0
2015,"Yellow-bellied Elaenia",Elaenia flavogaster,0,91,0
2016,"Yellow-bellied Elaenia",Elaenia flavogaster,1,90.8,0.011013215859030838
2017,"Yellow-bellied Elaenia",Elaenia flavogaster,0,90,0
2018,"Yellow-bellied Elaenia",Elaenia flavogaster,3,90.5,0.03314917127071823
2019,"Yellow-bellied Elaenia",Elaenia flavogaster,2,63,0.031746031746031744
2010,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,69.5,0.014388489208633094
2011,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,98.05,0
2012,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,98.25,0
2013,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,126.3,0.007917656373713382
2014,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,62.25,0
2015,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,91,0
2016,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,90.8,0
2017,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,90,0.011111111111111112
2018,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,90.5,0.011049723756906077
2019,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,63,0
2010,"Paltry Tyrannulet",Zimmerius vilissimus,0,69.5,0
2011,"Paltry Tyrannulet",Zimmerius vilissimus,0,98.05,0
2012,"Paltry Tyrannulet",Zimmerius vilissimus,0,98.25,0
2013,"Paltry Tyrannulet",Zimmerius vilissimus,2,126.3,0.015835312747426764
2014,"Paltry Tyrannulet",Zimmerius vilissimus,0,62.25,0
2015,"Paltry Tyrannulet",Zimmerius vilissimus,0,91,0
2016,"Paltry Tyrannulet",Zimmerius vilissimus,0,90.8,0
2017,"Paltry Tyrannulet",Zimmerius vilissimus,0,90,0
2018,"Paltry Tyrannulet",Zimmerius vilissimus,0,90.5,0
2019,"Paltry Tyrannulet",Zimmerius vilissimus,0,63,0
2010,"Northern Bentbill",Oncostoma cinereigulare,0,69.5,0
2011,"Northern Bentbill",Oncostoma cinereigulare,0,98.05,0
2012,"Northern Bentbill",Oncostoma cinereigulare,1,98.25,0.010178117048346057
2013,"Northern Bentbill",Oncostoma cinereigulare,4,126.3,0.03167062549485353
2014,"Northern Bentbill",Oncostoma cinereigulare,5,62.25,0.08032128514056225
2015,"Northern Bentbill",Oncostoma cinereigulare,1,91,0.01098901098901099
2016,"Northern Bentbill",Oncostoma cinereigulare,0,90.8,0
2017,"Northern Bentbill",Oncostoma cinereigulare,2,90,0.022222222222222223
2018,"Northern Bentbill",Oncostoma cinereigulare,5,90.5,0.055248618784530384
2019,"Northern Bentbill",Oncostoma cinereigulare,3,63,0.047619047619047616
2010,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,69.5,0.02877697841726619
2011,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,98.05,0
2012,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,98.25,0.020356234096692113
2013,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,126.3,0.007917656373713382
2014,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,62.25,0.01606425702811245
2015,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,91,0.01098901098901099
2016,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,90.8,0.011013215859030838
2017,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,90,0
2018,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,90.5,0
2019,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,5,63,0.07936507936507936
2010,"Common Tody-Flycatcher",Todirostrum cinereum,0,69.5,0
2011,"Common Tody-Flycatcher",Todirostrum cinereum,0,98.05,0
2012,"Common Tody-Flycatcher",Todirostrum cinereum,0,98.25,0
2013,"Common Tody-Flycatcher",Todirostrum cinereum,2,126.3,0.015835312747426764
2014,"Common Tody-Flycatcher",Todirostrum cinereum,0,62.25,0
2015,"Common Tody-Flycatcher",Todirostrum cinereum,0,91,0
2016,"Common Tody-Flycatcher",Todirostrum cinereum,0,90.8,0
2017,"Common Tody-Flycatcher",Todirostrum cinereum,2,90,0.022222222222222223
2018,"Common Tody-Flycatcher",Todirostrum cinereum,1,90.5,0.011049723756906077
2019,"Common Tody-Flycatcher",Todirostrum cinereum,0,63,0
2010,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,8,69.5,0.11510791366906475
2011,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,16,98.05,0.1631820499745028
2012,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,27,98.25,0.2748091603053435
2013,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,34,126.3,0.26920031670625494
2014,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,20,62.25,0.321285140562249
2015,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,18,91,0.1978021978021978
2016,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,11,90.8,0.1211453744493392
2017,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,20,90,0.2222222222222222
2018,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,34,90.5,0.3756906077348066
