year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2017,"Red-billed Pigeon",Patagioenas flavirostris,11,90,0.122222222
2018,"Red-billed Pigeon",Patagioenas flavirostris,10,90.5,0.110497238
2010,"Band-tailed Pigeon",Patagioenas fasciata,0,69.5,0
2011,"Band-tailed Pigeon",Patagioenas fasciata,0,98.05,0
2012,"Band-tailed Pigeon",Patagioenas fasciata,0,98.25,0
2013,"Band-tailed Pigeon",Patagioenas fasciata,4,126.3,0.031670625
2014,"Band-tailed Pigeon",Patagioenas fasciata,0,62.25,0
2015,"Band-tailed Pigeon",Patagioenas fasciata,0,91,0
2016,"Band-tailed Pigeon",Patagioenas fasciata,0,90.8,0
2017,"Band-tailed Pigeon",Patagioenas fasciata,0,90,0
2018,"Band-tailed Pigeon",Patagioenas fasciata,0,90.5,0
2010,"Short-billed Pigeon",Patagioenas nigrirostris,0,69.5,0
2011,"Short-billed Pigeon",Patagioenas nigrirostris,0,98.05,0
2012,"Short-billed Pigeon",Patagioenas nigrirostris,0,98.25,0
2013,"Short-billed Pigeon",Patagioenas nigrirostris,0,126.3,0
2014,"Short-billed Pigeon",Patagioenas nigrirostris,0,62.25,0
2015,"Short-billed Pigeon",Patagioenas nigrirostris,0,91,0
2016,"Short-billed Pigeon",Patagioenas nigrirostris,0,90.8,0
2017,"Short-billed Pigeon",Patagioenas nigrirostris,2,90,0.022222222
2018,"Short-billed Pigeon",Patagioenas nigrirostris,0,90.5,0
2010,"Inca Dove",Columbina inca,59,69.5,0.848920863
2011,"Inca Dove",Columbina inca,97,98.05,0.989291178
2012,"Inca Dove",Columbina inca,51,98.25,0.519083969
2013,"Inca Dove",Columbina inca,48,126.3,0.380047506
2014,"Inca Dove",Columbina inca,56,62.25,0.899598394
2015,"Inca Dove",Columbina inca,70,91,0.769230769
2016,"Inca Dove",Columbina inca,101,90.8,1.112334802
2017,"Inca Dove",Columbina inca,126,90,1.4
2018,"Inca Dove",Columbina inca,117,90.5,1.29281768
2010,"Common Ground-Dove",Columbina passerina,6,69.5,0.086330935
2011,"Common Ground-Dove",Columbina passerina,14,98.05,0.142784294
2012,"Common Ground-Dove",Columbina passerina,6,98.25,0.061068702
2013,"Common Ground-Dove",Columbina passerina,14,126.3,0.110847189
2014,"Common Ground-Dove",Columbina passerina,19,62.25,0.305220884
2015,"Common Ground-Dove",Columbina passerina,24,91,0.263736264
2016,"Common Ground-Dove",Columbina passerina,2,90.8,0.022026432
2017,"Common Ground-Dove",Columbina passerina,12,90,0.133333333
2018,"Common Ground-Dove",Columbina passerina,18,90.5,0.198895028
2010,"Plain-breasted Ground-Dove",Columbina minuta,0,69.5,0
2011,"Plain-breasted Ground-Dove",Columbina minuta,0,98.05,0
2012,"Plain-breasted Ground-Dove",Columbina minuta,0,98.25,0
2013,"Plain-breasted Ground-Dove",Columbina minuta,0,126.3,0
2014,"Plain-breasted Ground-Dove",Columbina minuta,2,62.25,0.032128514
2015,"Plain-breasted Ground-Dove",Columbina minuta,1,91,0.010989011
2016,"Plain-breasted Ground-Dove",Columbina minuta,1,90.8,0.011013216
2017,"Plain-breasted Ground-Dove",Columbina minuta,0,90,0
2018,"Plain-breasted Ground-Dove",Columbina minuta,0,90.5,0
2010,"Ruddy Ground-Dove",Columbina talpacoti,0,69.5,0
2011,"Ruddy Ground-Dove",Columbina talpacoti,0,98.05,0
2012,"Ruddy Ground-Dove",Columbina talpacoti,0,98.25,0
2013,"Ruddy Ground-Dove",Columbina talpacoti,0,126.3,0
2014,"Ruddy Ground-Dove",Columbina talpacoti,5,62.25,0.080321285
2015,"Ruddy Ground-Dove",Columbina talpacoti,0,91,0
2016,"Ruddy Ground-Dove",Columbina talpacoti,0,90.8,0
2017,"Ruddy Ground-Dove",Columbina talpacoti,0,90,0
2018,"Ruddy Ground-Dove",Columbina talpacoti,11,90.5,0.121546961
2010,"Blue Ground-Dove",Claravis pretiosa,2,69.5,0.028776978
2011,"Blue Ground-Dove",Claravis pretiosa,1,98.05,0.010198878
2012,"Blue Ground-Dove",Claravis pretiosa,0,98.25,0
2013,"Blue Ground-Dove",Claravis pretiosa,3,126.3,0.023752969
2014,"Blue Ground-Dove",Claravis pretiosa,0,62.25,0
2015,"Blue Ground-Dove",Claravis pretiosa,6,91,0.065934066
2016,"Blue Ground-Dove",Claravis pretiosa,4,90.8,0.044052863
2017,"Blue Ground-Dove",Claravis pretiosa,2,90,0.022222222
2018,"Blue Ground-Dove",Claravis pretiosa,1,90.5,0.011049724
2010,"White-tipped Dove",Leptotila verreauxi,35,69.5,0.503597122
2011,"White-tipped Dove",Leptotila verreauxi,41,98.05,0.418154003
2012,"White-tipped Dove",Leptotila verreauxi,49,98.25,0.498727735
2013,"White-tipped Dove",Leptotila verreauxi,58,126.3,0.45922407
2014,"White-tipped Dove",Leptotila verreauxi,48,62.25,0.771084337
2015,"White-tipped Dove",Leptotila verreauxi,39,91,0.428571429
2016,"White-tipped Dove",Leptotila verreauxi,23,90.8,0.253303965
2017,"White-tipped Dove",Leptotila verreauxi,41,90,0.455555556
2018,"White-tipped Dove",Leptotila verreauxi,37,90.5,0.408839779
2010,"Gray-chested Dove",Leptotila cassinii,0,69.5,0
2011,"Gray-chested Dove",Leptotila cassinii,0,98.05,0
2012,"Gray-chested Dove",Leptotila cassinii,0,98.25,0
2013,"Gray-chested Dove",Leptotila cassinii,1,126.3,0.007917656
2014,"Gray-chested Dove",Leptotila cassinii,0,62.25,0
2015,"Gray-chested Dove",Leptotila cassinii,0,91,0
2016,"Gray-chested Dove",Leptotila cassinii,0,90.8,0
2017,"Gray-chested Dove",Leptotila cassinii,0,90,0
2018,"Gray-chested Dove",Leptotila cassinii,0,90.5,0
2010,"Gray-headed Dove",Leptotila plumbeiceps,0,69.5,0
2011,"Gray-headed Dove",Leptotila plumbeiceps,0,98.05,0
2012,"Gray-headed Dove",Leptotila plumbeiceps,0,98.25,0
2013,"Gray-headed Dove",Leptotila plumbeiceps,0,126.3,0
2014,"Gray-headed Dove",Leptotila plumbeiceps,1,62.25,0.016064257
2015,"Gray-headed Dove",Leptotila plumbeiceps,0,91,0
2016,"Gray-headed Dove",Leptotila plumbeiceps,0,90.8,0
2017,"Gray-headed Dove",Leptotila plumbeiceps,0,90,0
2018,"Gray-headed Dove",Leptotila plumbeiceps,0,90.5,0
2010,"White-winged Dove",Zenaida asiatica,9,69.5,0.129496403
2011,"White-winged Dove",Zenaida asiatica,54,98.05,0.550739419
2012,"White-winged Dove",Zenaida asiatica,62,98.25,0.631043257
2013,"White-winged Dove",Zenaida asiatica,47,126.3,0.37212985
2014,"White-winged Dove",Zenaida asiatica,41,62.25,0.658634538
2015,"White-winged Dove",Zenaida asiatica,32,91,0.351648352
2016,"White-winged Dove",Zenaida asiatica,24,90.8,0.264317181
2017,"White-winged Dove",Zenaida asiatica,46,90,0.511111111
2018,"White-winged Dove",Zenaida asiatica,78,90.5,0.861878453
2010,"Mourning Dove",Zenaida macroura,0,69.5,0
2011,"Mourning Dove",Zenaida macroura,0,98.05,0
2012,"Mourning Dove",Zenaida macroura,0,98.25,0
2013,"Mourning Dove",Zenaida macroura,8,126.3,0.063341251
2014,"Mourning Dove",Zenaida macroura,0,62.25,0
2015,"Mourning Dove",Zenaida macroura,2,91,0.021978022
2016,"Mourning Dove",Zenaida macroura,2,90.8,0.022026432
2017,"Mourning Dove",Zenaida macroura,0,90,0
2018,"Mourning Dove",Zenaida macroura,0,90.5,0
2010,"Squirrel Cuckoo",Piaya cayana,11,69.5,0.158273381
2011,"Squirrel Cuckoo",Piaya cayana,14,98.05,0.142784294
2012,"Squirrel Cuckoo",Piaya cayana,19,98.25,0.193384224
2013,"Squirrel Cuckoo",Piaya cayana,28,126.3,0.221694378
2014,"Squirrel Cuckoo",Piaya cayana,19,62.25,0.305220884
2015,"Squirrel Cuckoo",Piaya cayana,17,91,0.186813187
2016,"Squirrel Cuckoo",Piaya cayana,14,90.8,0.154185022
2017,"Squirrel Cuckoo",Piaya cayana,45,90,0.5
2018,"Squirrel Cuckoo",Piaya cayana,23,90.5,0.254143646
2010,"Mangrove Cuckoo",Coccyzus minor,1,69.5,0.014388489
2011,"Mangrove Cuckoo",Coccyzus minor,0,98.05,0
2012,"Mangrove Cuckoo",Coccyzus minor,1,98.25,0.010178117
2013,"Mangrove Cuckoo",Coccyzus minor,0,126.3,0
2014,"Mangrove Cuckoo",Coccyzus minor,1,62.25,0.016064257
2015,"Mangrove Cuckoo",Coccyzus minor,0,91,0
2016,"Mangrove Cuckoo",Coccyzus minor,0,90.8,0
2017,"Mangrove Cuckoo",Coccyzus minor,1,90,0.011111111
2018,"Mangrove Cuckoo",Coccyzus minor,3,90.5,0.033149171
2010,"Lesser Ground-Cuckoo",Morococcyx erythropygus,4,69.5,0.057553957
2011,"Lesser Ground-Cuckoo",Morococcyx erythropygus,2,98.05,0.020397756
2012,"Lesser Ground-Cuckoo",Morococcyx erythropygus,0,98.25,0
2013,"Lesser Ground-Cuckoo",Morococcyx erythropygus,5,126.3,0.039588282
2014,"Lesser Ground-Cuckoo",Morococcyx erythropygus,0,62.25,0
2015,"Lesser Ground-Cuckoo",Morococcyx erythropygus,1,91,0.010989011
2016,"Lesser Ground-Cuckoo",Morococcyx erythropygus,1,90.8,0.011013216
2017,"Lesser Ground-Cuckoo",Morococcyx erythropygus,1,90,0.011111111
2018,"Lesser Ground-Cuckoo",Morococcyx erythropygus,6,90.5,0.066298343
2010,"Groove-billed Ani",Crotophaga sulcirostris,39,69.5,0.561151079
2011,"Groove-billed Ani",Crotophaga sulcirostris,55,98.05,0.560938297
2012,"Groove-billed Ani",Crotophaga sulcirostris,18,98.25,0.183206107
2013,"Groove-billed Ani",Crotophaga sulcirostris,22,126.3,0.17418844
2014,"Groove-billed Ani",Crotophaga sulcirostris,32,62.25,0.514056225
2015,"Groove-billed Ani",Crotophaga sulcirostris,39,91,0.428571429
2016,"Groove-billed Ani",Crotophaga sulcirostris,27,90.8,0.297356828
2017,"Groove-billed Ani",Crotophaga sulcirostris,44,90,0.488888889
2018,"Groove-billed Ani",Crotophaga sulcirostris,70,90.5,0.773480663
2010,"Barn Owl",Tyto alba,0,69.5,0
2011,"Barn Owl",Tyto alba,1,98.05,0.010198878
2012,"Barn Owl",Tyto alba,0,98.25,0
2013,"Barn Owl",Tyto alba,0,126.3,0
2014,"Barn Owl",Tyto alba,0,62.25,0
2015,"Barn Owl",Tyto alba,0,91,0
2016,"Barn Owl",Tyto alba,0,90.8,0
2017,"Barn Owl",Tyto alba,0,90,0
2018,"Barn Owl",Tyto alba,0,90.5,0
2010,"Pacific Screech-Owl",Megascops cooperi,8,69.5,0.115107914
2011,"Pacific Screech-Owl",Megascops cooperi,17,98.05,0.173380928
2012,"Pacific Screech-Owl",Megascops cooperi,11,98.25,0.111959288
2013,"Pacific Screech-Owl",Megascops cooperi,2,126.3,0.015835313
2014,"Pacific Screech-Owl",Megascops cooperi,9,62.25,0.144578313
2015,"Pacific Screech-Owl",Megascops cooperi,15,91,0.164835165
2016,"Pacific Screech-Owl",Megascops cooperi,7,90.8,0.077092511
2017,"Pacific Screech-Owl",Megascops cooperi,11,90,0.122222222
2018,"Pacific Screech-Owl",Megascops cooperi,6,90.5,0.066298343
2010,"Spectacled Owl",Pulsatrix perspicillata,0,69.5,0
2011,"Spectacled Owl",Pulsatrix perspicillata,2,98.05,0.020397756
2012,"Spectacled Owl",Pulsatrix perspicillata,6,98.25,0.061068702
2013,"Spectacled Owl",Pulsatrix perspicillata,4,126.3,0.031670625
2014,"Spectacled Owl",Pulsatrix perspicillata,0,62.25,0
2015,"Spectacled Owl",Pulsatrix perspicillata,10,91,0.10989011
2016,"Spectacled Owl",Pulsatrix perspicillata,3,90.8,0.033039648
2017,"Spectacled Owl",Pulsatrix perspicillata,4,90,0.044444444
2018,"Spectacled Owl",Pulsatrix perspicillata,7,90.5,0.077348066
2010,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,0,69.5,0
2011,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,1,98.05,0.010198878
2012,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,7,98.25,0.071246819
2013,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,3,126.3,0.023752969
2014,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,5,62.25,0.080321285
2015,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,16,91,0.175824176
2016,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,8,90.8,0.088105727
2017,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,12,90,0.133333333
2018,"Ferruginous Pygmy-Owl",Glaucidium brasilianum,9,90.5,0.099447514
2010,"Mottled Owl",Ciccaba virgata,0,69.5,0
2011,"Mottled Owl",Ciccaba virgata,0,98.05,0
2012,"Mottled Owl",Ciccaba virgata,0,98.25,0
2013,"Mottled Owl",Ciccaba virgata,0,126.3,0
2014,"Mottled Owl",Ciccaba virgata,0,62.25,0
2015,"Mottled Owl",Ciccaba virgata,3,91,0.032967033
2016,"Mottled Owl",Ciccaba virgata,0,90.8,0
2017,"Mottled Owl",Ciccaba virgata,0,90,0
2018,"Mottled Owl",Ciccaba virgata,0,90.5,0
2010,"Lesser Nighthawk",Chordeiles acutipennis,0,69.5,0
2011,"Lesser Nighthawk",Chordeiles acutipennis,17,98.05,0.173380928
2012,"Lesser Nighthawk",Chordeiles acutipennis,41,98.25,0.417302799
2013,"Lesser Nighthawk",Chordeiles acutipennis,13,126.3,0.102929533
2014,"Lesser Nighthawk",Chordeiles acutipennis,27,62.25,0.43373494
2015,"Lesser Nighthawk",Chordeiles acutipennis,33,91,0.362637363
2016,"Lesser Nighthawk",Chordeiles acutipennis,3,90.8,0.033039648
2017,"Lesser Nighthawk",Chordeiles acutipennis,200,90,2.222222222
2018,"Lesser Nighthawk",Chordeiles acutipennis,63,90.5,0.696132597
2010,"Common Nighthawk",Chordeiles minor,1,69.5,0.014388489
2011,"Common Nighthawk",Chordeiles minor,0,98.05,0
2012,"Common Nighthawk",Chordeiles minor,0,98.25,0
2013,"Common Nighthawk",Chordeiles minor,0,126.3,0
2014,"Common Nighthawk",Chordeiles minor,0,62.25,0
2015,"Common Nighthawk",Chordeiles minor,6,91,0.065934066
2016,"Common Nighthawk",Chordeiles minor,0,90.8,0
2017,"Common Nighthawk",Chordeiles minor,0,90,0
2018,"Common Nighthawk",Chordeiles minor,0,90.5,0
2010,"Common Pauraque",Nyctidromus albicollis,31,69.5,0.446043165
2011,"Common Pauraque",Nyctidromus albicollis,60,98.05,0.611932687
2012,"Common Pauraque",Nyctidromus albicollis,59,98.25,0.600508906
2013,"Common Pauraque",Nyctidromus albicollis,54,126.3,0.427553444
2014,"Common Pauraque",Nyctidromus albicollis,59,62.25,0.947791165
2015,"Common Pauraque",Nyctidromus albicollis,61,91,0.67032967
2016,"Common Pauraque",Nyctidromus albicollis,28,90.8,0.308370044
2017,"Common Pauraque",Nyctidromus albicollis,57,90,0.633333333
2018,"Common Pauraque",Nyctidromus albicollis,28,90.5,0.309392265
2010,"Chuck-will's-widow",Antrostomus carolinensis,0,69.5,0
2011,"Chuck-will's-widow",Antrostomus carolinensis,0,98.05,0
2012,"Chuck-will's-widow",Antrostomus carolinensis,1,98.25,0.010178117
2013,"Chuck-will's-widow",Antrostomus carolinensis,0,126.3,0
2014,"Chuck-will's-widow",Antrostomus carolinensis,0,62.25,0
2015,"Chuck-will's-widow",Antrostomus carolinensis,1,91,0.010989011
2016,"Chuck-will's-widow",Antrostomus carolinensis,1,90.8,0.011013216
2017,"Chuck-will's-widow",Antrostomus carolinensis,0,90,0
2018,"Chuck-will's-widow",Antrostomus carolinensis,0,90.5,0
2010,"Great Potoo",Nyctibius grandis,0,69.5,0
2011,"Great Potoo",Nyctibius grandis,0,98.05,0
2012,"Great Potoo",Nyctibius grandis,0,98.25,0
2013,"Great Potoo",Nyctibius grandis,1,126.3,0.007917656
2014,"Great Potoo",Nyctibius grandis,0,62.25,0
2015,"Great Potoo",Nyctibius grandis,1,91,0.010989011
2016,"Great Potoo",Nyctibius grandis,0,90.8,0
2017,"Great Potoo",Nyctibius grandis,0,90,0
2018,"Great Potoo",Nyctibius grandis,0,90.5,0
2010,"Northern Potoo",Nyctibius jamaicensis,0,69.5,0
2011,"Northern Potoo",Nyctibius jamaicensis,1,98.05,0.010198878
2012,"Northern Potoo",Nyctibius jamaicensis,0,98.25,0
2013,"Northern Potoo",Nyctibius jamaicensis,0,126.3,0
2014,"Northern Potoo",Nyctibius jamaicensis,0,62.25,0
2015,"Northern Potoo",Nyctibius jamaicensis,2,91,0.021978022
2016,"Northern Potoo",Nyctibius jamaicensis,0,90.8,0
2017,"Northern Potoo",Nyctibius jamaicensis,1,90,0.011111111
2018,"Northern Potoo",Nyctibius jamaicensis,0,90.5,0
2010,"White-collared Swift",Streptoprocne zonaris,0,69.5,0
2011,"White-collared Swift",Streptoprocne zonaris,20,98.05,0.203977562
2012,"White-collared Swift",Streptoprocne zonaris,0,98.25,0
2013,"White-collared Swift",Streptoprocne zonaris,0,126.3,0
2014,"White-collared Swift",Streptoprocne zonaris,0,62.25,0
2015,"White-collared Swift",Streptoprocne zonaris,0,91,0
2016,"White-collared Swift",Streptoprocne zonaris,0,90.8,0
2017,"White-collared Swift",Streptoprocne zonaris,10,90,0.111111111
2018,"White-collared Swift",Streptoprocne zonaris,51,90.5,0.563535912
2010,"Vaux's Swift",Chaetura vauxi,0,69.5,0
2011,"Vaux's Swift",Chaetura vauxi,2,98.05,0.020397756
2012,"Vaux's Swift",Chaetura vauxi,0,98.25,0
2013,"Vaux's Swift",Chaetura vauxi,15,126.3,0.118764846
2014,"Vaux's Swift",Chaetura vauxi,0,62.25,0
2015,"Vaux's Swift",Chaetura vauxi,0,91,0
2016,"Vaux's Swift",Chaetura vauxi,0,90.8,0
2017,"Vaux's Swift",Chaetura vauxi,0,90,0
2018,"Vaux's Swift",Chaetura vauxi,10,90.5,0.110497238
2010,"White-necked Jacobin",Florisuga mellivora,0,69.5,0
2011,"White-necked Jacobin",Florisuga mellivora,0,98.05,0
2012,"White-necked Jacobin",Florisuga mellivora,0,98.25,0
2013,"White-necked Jacobin",Florisuga mellivora,1,126.3,0.007917656
2014,"White-necked Jacobin",Florisuga mellivora,0,62.25,0
2015,"White-necked Jacobin",Florisuga mellivora,0,91,0
2016,"White-necked Jacobin",Florisuga mellivora,4,90.8,0.044052863
2017,"White-necked Jacobin",Florisuga mellivora,0,90,0
2018,"White-necked Jacobin",Florisuga mellivora,0,90.5,0
2010,"Stripe-throated Hermit",Phaethornis striigularis,1,69.5,0.014388489
2011,"Stripe-throated Hermit",Phaethornis striigularis,0,98.05,0
2012,"Stripe-throated Hermit",Phaethornis striigularis,5,98.25,0.050890585
2013,"Stripe-throated Hermit",Phaethornis striigularis,2,126.3,0.015835313
2014,"Stripe-throated Hermit",Phaethornis striigularis,1,62.25,0.016064257
2015,"Stripe-throated Hermit",Phaethornis striigularis,0,91,0
2016,"Stripe-throated Hermit",Phaethornis striigularis,0,90.8,0
2017,"Stripe-throated Hermit",Phaethornis striigularis,1,90,0.011111111
2018,"Stripe-throated Hermit",Phaethornis striigularis,1,90.5,0.011049724
2010,"Green-breasted Mango",Anthracothorax prevostii,1,69.5,0.014388489
2011,"Green-breasted Mango",Anthracothorax prevostii,0,98.05,0
2012,"Green-breasted Mango",Anthracothorax prevostii,2,98.25,0.020356234
2013,"Green-breasted Mango",Anthracothorax prevostii,1,126.3,0.007917656
2014,"Green-breasted Mango",Anthracothorax prevostii,3,62.25,0.048192771
2015,"Green-breasted Mango",Anthracothorax prevostii,0,91,0
2016,"Green-breasted Mango",Anthracothorax prevostii,5,90.8,0.055066079
2017,"Green-breasted Mango",Anthracothorax prevostii,1,90,0.011111111
2018,"Green-breasted Mango",Anthracothorax prevostii,6,90.5,0.066298343
2010,"Plain-capped Starthroat",Heliomaster constantii,1,69.5,0.014388489
2011,"Plain-capped Starthroat",Heliomaster constantii,4,98.05,0.040795512
2012,"Plain-capped Starthroat",Heliomaster constantii,7,98.25,0.071246819
2013,"Plain-capped Starthroat",Heliomaster constantii,4,126.3,0.031670625
2014,"Plain-capped Starthroat",Heliomaster constantii,0,62.25,0
2015,"Plain-capped Starthroat",Heliomaster constantii,3,91,0.032967033
2016,"Plain-capped Starthroat",Heliomaster constantii,11,90.8,0.121145374
2017,"Plain-capped Starthroat",Heliomaster constantii,6,90,0.066666667
2018,"Plain-capped Starthroat",Heliomaster constantii,6,90.5,0.066298343
2010,"Ruby-throated Hummingbird",Archilochus colubris,4,69.5,0.057553957
2011,"Ruby-throated Hummingbird",Archilochus colubris,5,98.05,0.050994391
2012,"Ruby-throated Hummingbird",Archilochus colubris,16,98.25,0.162849873
2013,"Ruby-throated Hummingbird",Archilochus colubris,21,126.3,0.166270784
2014,"Ruby-throated Hummingbird",Archilochus colubris,11,62.25,0.176706827
2015,"Ruby-throated Hummingbird",Archilochus colubris,11,91,0.120879121
2016,"Ruby-throated Hummingbird",Archilochus colubris,26,90.8,0.286343612
2017,"Ruby-throated Hummingbird",Archilochus colubris,22,90,0.244444444
2018,"Ruby-throated Hummingbird",Archilochus colubris,42,90.5,0.464088398
2010,"Canivet's Emerald",Chlorostilbon canivetii,0,69.5,0
2011,"Canivet's Emerald",Chlorostilbon canivetii,7,98.05,0.071392147
2012,"Canivet's Emerald",Chlorostilbon canivetii,7,98.25,0.071246819
2013,"Canivet's Emerald",Chlorostilbon canivetii,7,126.3,0.055423595
2014,"Canivet's Emerald",Chlorostilbon canivetii,2,62.25,0.032128514
2015,"Canivet's Emerald",Chlorostilbon canivetii,4,91,0.043956044
2016,"Canivet's Emerald",Chlorostilbon canivetii,6,90.8,0.066079295
2017,"Canivet's Emerald",Chlorostilbon canivetii,4,90,0.044444444
2018,"Canivet's Emerald",Chlorostilbon canivetii,13,90.5,0.143646409
2010,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,0,69.5,0
2011,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,0,98.05,0
2012,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,2,98.25,0.020356234
2013,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,3,126.3,0.023752969
2014,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,0,62.25,0
2015,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,1,91,0.010989011
2016,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,2,90.8,0.022026432
2017,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,1,90,0.011111111
2018,"Scaly-breasted Hummingbird",Phaeochroa cuvierii,2,90.5,0.022099448
2010,"Steely-vented Hummingbird",Amazilia saucerottei,8,69.5,0.115107914
2011,"Steely-vented Hummingbird",Amazilia saucerottei,9,98.05,0.091789903
2012,"Steely-vented Hummingbird",Amazilia saucerottei,19,98.25,0.193384224
2013,"Steely-vented Hummingbird",Amazilia saucerottei,12,126.3,0.095011876
2014,"Steely-vented Hummingbird",Amazilia saucerottei,15,62.25,0.240963855
2015,"Steely-vented Hummingbird",Amazilia saucerottei,20,91,0.21978022
2016,"Steely-vented Hummingbird",Amazilia saucerottei,7,90.8,0.077092511
2017,"Steely-vented Hummingbird",Amazilia saucerottei,15,90,0.166666667
2018,"Steely-vented Hummingbird",Amazilia saucerottei,22,90.5,0.243093923
2010,"Rufous-tailed Hummingbird",Amazilia tzacatl,6,69.5,0.086330935
2011,"Rufous-tailed Hummingbird",Amazilia tzacatl,3,98.05,0.030596634
2012,"Rufous-tailed Hummingbird",Amazilia tzacatl,6,98.25,0.061068702
2013,"Rufous-tailed Hummingbird",Amazilia tzacatl,5,126.3,0.039588282
2014,"Rufous-tailed Hummingbird",Amazilia tzacatl,6,62.25,0.096385542
2015,"Rufous-tailed Hummingbird",Amazilia tzacatl,9,91,0.098901099
2016,"Rufous-tailed Hummingbird",Amazilia tzacatl,0,90.8,0
2017,"Rufous-tailed Hummingbird",Amazilia tzacatl,2,90,0.022222222
2018,"Rufous-tailed Hummingbird",Amazilia tzacatl,4,90.5,0.044198895
2010,"Cinnamon Hummingbird",Amazilia rutila,12,69.5,0.172661871
2011,"Cinnamon Hummingbird",Amazilia rutila,14,98.05,0.142784294
2012,"Cinnamon Hummingbird",Amazilia rutila,12,98.25,0.122137405
2013,"Cinnamon Hummingbird",Amazilia rutila,10,126.3,0.079176564
2014,"Cinnamon Hummingbird",Amazilia rutila,13,62.25,0.208835341
2015,"Cinnamon Hummingbird",Amazilia rutila,12,91,0.131868132
2016,"Cinnamon Hummingbird",Amazilia rutila,3,90.8,0.033039648
2017,"Cinnamon Hummingbird",Amazilia rutila,14,90,0.155555556
2018,"Cinnamon Hummingbird",Amazilia rutila,23,90.5,0.254143646
2010,"Blue-throated Goldentail",Hylocharis eliciae,0,69.5,0
2011,"Blue-throated Goldentail",Hylocharis eliciae,0,98.05,0
2012,"Blue-throated Goldentail",Hylocharis eliciae,3,98.25,0.030534351
2013,"Blue-throated Goldentail",Hylocharis eliciae,6,126.3,0.047505938
2014,"Blue-throated Goldentail",Hylocharis eliciae,5,62.25,0.080321285
2015,"Blue-throated Goldentail",Hylocharis eliciae,0,91,0
2016,"Blue-throated Goldentail",Hylocharis eliciae,2,90.8,0.022026432
2017,"Blue-throated Goldentail",Hylocharis eliciae,0,90,0
2018,"Blue-throated Goldentail",Hylocharis eliciae,1,90.5,0.011049724
2010,"Black-headed Trogon",Trogon melanocephalus,20,69.5,0.287769784
2011,"Black-headed Trogon",Trogon melanocephalus,22,98.05,0.224375319
2012,"Black-headed Trogon",Trogon melanocephalus,27,98.25,0.27480916
2013,"Black-headed Trogon",Trogon melanocephalus,34,126.3,0.269200317
2014,"Black-headed Trogon",Trogon melanocephalus,27,62.25,0.43373494
2015,"Black-headed Trogon",Trogon melanocephalus,31,91,0.340659341
2016,"Black-headed Trogon",Trogon melanocephalus,11,90.8,0.121145374
2017,"Black-headed Trogon",Trogon melanocephalus,23,90,0.255555556
2018,"Black-headed Trogon",Trogon melanocephalus,26,90.5,0.287292818
2010,"Gartered Trogon",Trogon caligatus,0,69.5,0
2011,"Gartered Trogon",Trogon caligatus,0,98.05,0
2012,"Gartered Trogon",Trogon caligatus,0,98.25,0
2013,"Gartered Trogon",Trogon caligatus,4,126.3,0.031670625
2014,"Gartered Trogon",Trogon caligatus,6,62.25,0.096385542
2015,"Gartered Trogon",Trogon caligatus,1,91,0.010989011
2016,"Gartered Trogon",Trogon caligatus,2,90.8,0.022026432
2017,"Gartered Trogon",Trogon caligatus,3,90,0.033333333
2018,"Gartered Trogon",Trogon caligatus,9,90.5,0.099447514
2010,"Guianan Trogon",Trogon violaceus,4,69.5,0.057553957
2011,"Guianan Trogon",Trogon violaceus,3,98.05,0.030596634
2012,"Guianan Trogon",Trogon violaceus,1,98.25,0.010178117
2013,"Guianan Trogon",Trogon violaceus,0,126.3,0
2014,"Guianan Trogon",Trogon violaceus,0,62.25,0
2015,"Guianan Trogon",Trogon violaceus,0,91,0
2016,"Guianan Trogon",Trogon violaceus,0,90.8,0
2017,"Guianan Trogon",Trogon violaceus,0,90,0
2018,"Guianan Trogon",Trogon violaceus,0,90.5,0
2010,"Elegant Trogon",Trogon elegans,6,69.5,0.086330935
2011,"Elegant Trogon",Trogon elegans,28,98.05,0.285568587
2012,"Elegant Trogon",Trogon elegans,23,98.25,0.234096692
2013,"Elegant Trogon",Trogon elegans,27,126.3,0.213776722
2014,"Elegant Trogon",Trogon elegans,10,62.25,0.16064257
2015,"Elegant Trogon",Trogon elegans,17,91,0.186813187
2016,"Elegant Trogon",Trogon elegans,4,90.8,0.044052863
